year,id,authors,title,venue,paper_year
2001,0122599,"Chen, J.-L., Bai, Z., Hamann, B. and Ligocki, T.J.",Vector field segmentation with normalized cut,"Copsey, D., ed., Proceedings of the 2003 UC Davis Student Workshop on Computing Davis, California, November 2003",2003
2001,0122599,"Kanodia, R.L., Linsen, L. and Hamann, B.","Multiple transparent material-enriched isosurfaces, in: Skala, V., ed.,
Proceedings of The Thirteenth International Conference in Central Europe on Computer Graphics, Visualization and Computer Vision 2005 (WSCG 2005),
","ISBN 80-903100-7-9, UNION Agency - Science Press, Plzen, Czech Republic,",2005
2001,0122599,"Arens, E., Zhang, H., C.Huizenga","and Whole-body Thermal Sensation and Comfort, Part I:  Uniform Environmental Conditions",Journal of Thermal Biology,2006
2001,0122599,"Arens, E., Zhang, H., C.Huizenga","Partial- and Whole-body Thermal Sensation and Comfort, Part II:  Non-uniform Environmental Conditions",Journal of Thermal Biology,2006
2001,0122599,"J. Lygeros, K. H. Johansson, S. N. Simic, J. Zhang, S. Sastry,
",Dynamical properties of hybrid automata,"IEEE Transactions on Automatic Control
URL: http://robotics.eecs.berkeley.edu/",48 (1)
2001,0122599,"Park, S.W., Budge, B.C., Linsen, L., Hamann, B. and Joy, K.I.","Multi-dimensional transfer functions for interactive 3D flow
visualization
","Cohen-Or, D., Ko, H.-S., Terzopoulos, D. and Warren, J., eds.,
Twelfth Pacific Conference on Computer Graphics and
Applications -- Pacific Graphics IEEE Computer Society Press, Los Alamitos, California
",2004
2001,0122599,"Yih-Chun Hu, Adrian Perrig, and David B. Johnson","SEAD: Secure Efficient Distance Vector Routing for Mobile Wireless
Ad Hoc Networks",Ad Hoc Networks,2003
2001,0122599,"Frederick Reiss, Joseph M. Hellerstein:",Data Triage: An Adaptive Architecture for Load Shedding in TelegraphCQ.,ICDE 2005:,2005
2001,0122599,"M. Denny, M. J. Franklin, P. Castro, and A. Purakaysatha",The Design of a Scalable Discovery Service for Moving Network Resources,IEEE Distributed Systems Online,2003
2001,0122599,"Shawn R. Jeffery, Gustavo Alonso, Michael J. Franklin, Wei Hong,  Jennifer Widom",A Pipelined Framework for Online Cleaning of Sensor  Data Streams,"Proceedings of the IEEE Intl. Conference on Data  Engineering (ICDE 2006), Atlanta, GA, April, 2006",2006
2001,0122599,Joseph M. Hellerstein and Anastassia Ailamaki.,Exposing Undergraduate Students to Database System Internals.,SIGMOD Record 32,2003
2001,0122599,"Owen Cooper, Anil Edakkunni, Michael J. Franklin, Wei Hong, Shawn R. Jeffery, Sailesh Krishnamurthy, Frederick Reiss, Shariq Rizvi, Eugene Wu:",HiFi:A Unified Architecture for High Fan-in Systems (Demo)?,"Proc. International Conference on Very Large Data Bases (VLDB), Toronto, September, 2004",2004
2001,0122599,"Gray, J.T., Linsen, L., Hamann, B. and Joy, K.I.","Adaptive multi-valued volume data visualization using data-dependent
error metrics
","International Journal of Modelling
and Simulation 
",2005
2001,0122599,"Wang, D., C. Federspiel, E. Arens",Correlation Between Temperature Satisfaction and Unsolicited Complaint Rates in Commercial Buildings,Indoor Air,2005
2001,0122599,"Hotz, I., Feng, Z.X., Hagen, H., Hamann, B., Joy, K.I. and Jeremic, B.




","Physically based methods for tensor field visualization,
in: Rushmeier, H.E., Turk, G. and van Wijk, J.J., eds.,
IEEE Visualization 2004,","IEEE Computer Society Press, Los Alamitos, California",2004
2001,0122599,"Wang, D., C. Federspiel, F. Rubinstein",Modeling Occupancy in Single Person Offices,Energy and Buildings,2005
2001,0122599,"Federspiel, C. C. and L. Villafana 
",ôDesign of a Maintenance and Operations Recommenderö,ASHRAE Transactions,2003
2001,0122599,"Bhaskaran Raman and Randy H. Katz
",An Architecture for Highly Available Wide-Area Service Composition,"Computer Communications Journal,
special issue on ``Recent Advances in Communication Networking'',
May 2003.",2003
2001,0122599,"Ping Yee, Kirsten Swearingen, Kevin Li, and Marti Hearst",Faceted Metadata for Image Search and Browsing,"in the Proceedings of the ACM CHI 2003 Conference on Human Factors in Computing Systems, CHI Letters 
http://bailando.sims.berkeley.edu/papers/flamenco-chi03.pdf
",2003
2001,0122599,"S. H. Ahn, S. McMains, C.H. Sequin and P.K. Wright","""Mechanical Implementation Services for Rapid Prototyping,""","Journal of Engineering Manufacture, Proceedings of the Institution of Mechanical Engineers",2004
2001,0122599,"Eric Klein and Oliver Staadt.


","Sonification of three-dimensional vector fields.
","In Proceedings of SCS High Performance Computing, The Society for Modeling and Simulation International, 2004.",2004
2001,0122599,"Federspiel, C. C. and L. Villafana","ôDesign of an EMCS/CMMS User Interface for Building Occupants,ö",ASHRAE Transactions,2003
2001,0122599,"Martin, R. M., C. C. Federspiel, and D. M. Auslander","""Responding to Thermal Sensation Complaints in Buildings""",ASHRAE Transactions,2002
2001,0122599,"Federspiel, C.C. and L. Villafana",Design of a Maintenance and Operations Recommender,ASHRAE Transactions,2003
2001,0122599,"Federspiel, C.C. and L. Villafana",Design of an EMCS/CMMS User Interface for Building Occupants,ASHRAE Transactions,2003
2001,0122599,"Fang, D.C., Gray, J.T., Hamann, B. and Joy, K.I.",Real-time view-dependent extraction of isosurfaces from adaptively refined octrees and tetrahedral meshes,"Erbacher, R.F., Chen, P.C., Roberts, J.C., Groehn, M.T. and Boerner, K., eds., Visualization and Data Analysis 2003, Proc. SPIE The International Society for Optical Engineering, Bellingham, Washington,",2003
2001,0122599,"Glaser, S.D., Shoureshi, R., and Pescovitz, D","""Future Sensing Systems""",invited paper for inaugural issue of Smart Structures & Systems,2005
2001,0122599,Ka Ping Yee,"Interaction Techniques and Applications for Peephole Displays

","in the Proceedings of the ACM CHI 2003 Conference on Human
Factors in Computing Systems, CHI Letters http://zesty.ca/peep/yee-peep-chi2003-demo.pdf",2003
2001,0122599,"Kreylos, O., Hamann, B., Max, N.L., Crivelli, S.N. and Bethel, E.W.",Interactive protein manipulation,"Nuckolls, G., ed., Proceedings of the 2002 UC Davis Student Workshop on Computing, TR CSE-2002-28.",2002
2001,0122599,"Robert Szewczyk, Eric Osterweil, Joseph Polastre, Michael Hamilton, Alan Mainwaring, and Deborah Estrin.",Habitat monitoring with Sensor Networks,Communications of ACM,2004
2001,0122599,"Shah, N., Couronne, O., Pennacchio, L.A., Brudno, M.,
Batzoglou, S., Bethel, E.W., Rubin, E.M., Hamann, B. and Dubchak, I.L.
","Interactive visualization of multiple aligned DNA sequences,
",Proceedings of the 2003 UC Davis Student Workshop on Computing,2003
2001,0122599,"Linsen, L., Karis, B.J., McPherson, E.G. and Hamann, B.","Tree growth visualization (Proceedings of The Thirteenth International Conference in Central Europe on Computer Graphics, Visualization and Computer Vision 2005 (WSCG 2005)",Journal of WSCG (Winter School of Computer Graphics),2005
2001,0122599,"To, A. C., Li, S., and Glaser, S. D.","""On Scattering in Dissimilar Piezoelectric Materials by an Interfacial Crack""",Q. J. Mech. Appl. Math.,2005
2001,0122599,"S. Krishnamurthy, S. Chandrasekaran, O. Cooper, A. Deshpande, M. Franklin, J. Hellerstein, W. Hong, S. Madden, F. Reiss, M. Shah",TelegraphCQ: An Architectural Status Report,Data Engineering Bulletin,2003
2001,0122599,"Scheuermann, G., Hamann, B., Joy, K.I. and Kollmann, W.",Localizing vector field Topology,"Proceedings of Scientific Visualization - Dagstuhl 2000, Kluwer Academic Publishers,Dordrecht, The Netherlands",2002
2001,0122599,"Randal Burns, Andreas Terzis, Michael J. Franklin",Design Tools for  Sensor-Based Science,"3rd Workshop on Embedded Networked Sensors  (EmNets 2006), Cambridge, MA, May 2006",2006
2001,0122599,Ka-Ping Yee,Operating a Disaster Information Service,Communications of the ACM,2001
2001,0122599,"Ka-Ping Yee
",Peephole Displays: Pen Interaction on Spatially Aware Handheld Computers,"in the proceedings of  the ACM CHI 2003 Conference on Human Factors in Computing Systems, CHI Letters 
http://zesty.ca/peep/yee-peep-chi2003-paper.pdf
",2003
2001,0122599,J. Hellerstein,From Database to Dataflow: New Directions in IT,Medical Records Institute Health IT Advisory Report,2002
2001,0122599,"J. Hu, M. Prandini and S. Sastry","Optimal coordinated maneuvers for three dimensional aircraft conflict
resolution","Journal of Guidance, Control and Dynamics",2002
2001,0122599,"Anish Das Sarma, Shawn Jeffery, Michael J. Franklin, Jennifer Widom",Estimating Data Stream Quality for Object-Detection Applications,"3rd International ACM SIGMOD Workshop on Information Quality in  Information Systems (IQIS 2006),  Chicago, IL , June 2006.",2006
2001,0122599,"A. Perrig, D. Song, S. Smith, and J. D. Tygar","SAM:  A Flexible and 
Secure Auction Architecture Using Trusted Hardware
","Electronic Journal on E-commerce Tools and Applications
",2002
2001,0122599,"Sailesh Krishnamurthy, Michael J. Franklin, Joseph M. Hellerstein and Garrett Jacobson.",The Case for Precision Sharing.,"Proc. International Conference on Very Large Data Bases (VLDB), Toronto, September, 2004",2004
2001,0122599,"Hamann, B., Bethel, E.W., Simon, H.D. and
Meza, J.C.","NERSC ``Visualization Greenbook'' -- Future
visualization needs of the DOE computational science community
",The International Journal of High Performance Computing Applications  SAGE Publications Ltd,2003
2001,0122599,"Zhang, Y., R. Kamalian, A.M. Agogino and C.H. Sequin","""Hierarchical MEMS Synthesis and Optimization"", Smart Structures and Materials 2005:","Smart Electronics, MEMS, BioMEMS, and Nanotechnology/ ( V.K. Varadan, ed.), (International Society for Optical Engineering), Proceedings of SPIE",2005
2001,0122599,Amol Deshpande and Joseph M. Hellerstein.,"?Lifting the Burden of History from Adaptive Query Processing.?,"," Proc. International Conference on Very Large Data Bases (VLDB), Toronto, September, 2004",2004
2001,0122599,"Glaser, S.D.","Advanced Sensors for Monitoring Our Environment, keynote presentation","1st International Symposium on Advanced Technology of Vibration and Sound, Miyajima, Japan, 1-3, June",2006
2001,0122599,"Gray, J.T., Linsen, L., Hamann, B. and Joy, K.I.","Adaptive multi-valued volume data visualization using data-dependent
error metrics
","Proceedings of Third IASTED International
Conference on Visualization, Imaging, and Image Processing (VIIP) CTA Press, Calgary, Alberta, Canada",2003
2001,0122599,"Rizvi, Shawn R. Jeffery, Sailesh Krishnamurthy, Michael J.  Franklin, Nathan Burkhart, Anil Edakkunni, Linus Liang",Events on  the Edge,"Proceedings of the ACM SIGMOD Conference on Management of  Data (SIGMOD 2005), Baltimore, MD, June 2005.",2005
2001,0122599,"R. Jeffery, Gustavo Alonso, Michael J. Franklin, Wei Hong,  Jennifer Widom",Declarative Support for Sensor Data Cleaning,"Proceedings of the 4th International Conference on Pervasive  Computing (Pervasive 2006), Dublin, Ireland, May 2006.",2006
2001,0122599,"Markus Gross, Stephan Wuermlin, Martin Naef, Edouard Lamboray, Christian Spagno, Andreas Kunz, Esther Koller-Meier, Thomas Svoboda, Luc Van Gool, Silke Lang, Kai Strehlke, Andrew Vande Moere, and Oliver Staadt.


","blue-c: A spatially immersive display and 3D video portal for telepresence.
","ACM Transactions on Graphics
",2003
2001,0122599,"Klein, E.L., Staadt, O.G. and Hamann, B.
","Exploration of three-dimensional vector field data using sound,
","Proceedings of the 2003 UC Davis Student Workshop on Computing,",2003
2001,0122599,"Klinkel, S. and Govindjee, S","``Anisotropic Bending-Torsion Coupling for Warping in a Non-Linear Beam,""","Computational Mechanics,
",2003
2001,0122599,"Zhang, H., C. Huizenga, E. Arens, and D. Wang",Thermal Sensation and Comfort in Transient Non-Uniform Thermal Environments,"European Journal of Applied Physiology, Also presented at 5th International Meeting on Thermal Manikin and Modeling, Strasbourg France, September, 2003.",2004
2001,0122599,"M. Seshadri, R. H. Katz,","""Dynamics of Simultaneous Overlay Network Routing""","University of California at Berkeley, EECS Technical Report.",2003
2001,0122599,"Weidong Cui, Sridhar Machiraju, Randy H. Katz, Ion Stoica",SCONE: A Tool to Estimate Shared Congestion Among Internet Paths,"UCB Technical Report
http://sahara.cs.berkeley.edu/papers/CMKS04.pdf",2004
2001,0122599,"Nuber, C., LaMar, E.C., Hamann, B. and Joy, K.I.",Approximating time-varying multiresolution data using error-based temporal-spatial reuse,"in: Erbacher, R.F., Chen, P.C., Roberts, J.C., Groehn, M.T. and Boerner, K., eds., Visualization and Data Analysis 2003, Proc. SPIE Vol. 5009,- The International Society for Optical Engineering, Bellingham, Washington",2003
2001,0122599,"Shah, N., Couronne, O., Pennacchio, L.A., Brudno, M.,
Batzoglou, S., Bethel, E.W., Rubin, E.M.,
Hamann, B. and Dubchak, I.L.
","Phylo-VISTA: an interactive isualization tool for multiple DNA sequence alignments,
","Bioinformatics 20(5), Oxford University
Press",2004
2001,0122599,"Arens, E., C. Federspiel, D. Wang, C. Huizenga",How Ambient Intelligence Will Improve Habitability in Buildings,Ambient Intelligence,2005
2001,0122599,"Sailesh Krishnamurthy, Michael J. Franklin, Chung Wu",On-the-fly  Sharing for Streamed Aggregation,"Proceedings of the ACM SIGMOD  Conference on the Management of Data (SIGMOD 2006), Chicago, IL, June  2006",2006
2001,0122599,"Yanlei Diao, Shariq Rizvi, and Michael J. Franklin, ,",?Towards an Internet-Scale XML Dissemination Service?,"Proc. International Conference on Very Large Data Bases (VLDB), Toronto, September, 2004",2004
2001,0122599,David Liu and Michael J. Franklin.,?The Design of GridDB: A Data-Centric Overlay for the Scientific Grid?,"Proc. International Conference on Very Large Data Bases (VLDB), Toronto, September, 2004",2004
2001,0122599,"Amol Deshpande, Carlos Guestrin, Samuel R. Madden, Joseph M. Hellerstein and Wei Hong.,", ?Model-Driven Data Acquisition in Sensor Networks.?,"Proc. International Conference on Very Large Data Bases (VLDB), Toronto, September, 2004",2004
2001,0122599,"D. Garmire, H. Choo, R. S. Muller, S. Govindjee, and J. Demmel",MEMS Process Characterization with an on-Chip Device,"Nanotech 2006, The Technical Proceedings of the Nano Science and Technology Institute",2006
2001,0122599,"Huizenga, C., H. Zhang, E. Arens, and D. Wang","Skin and Core Temperature Responses in Uniform and Non-Uniform, Steady-State and Transient Thermal Environments","Journal of Thermal Biology, 29, 549 ? 558.  Also presented at The 1st Symposium on Physiology and Pharmacology of Thermal Biology and Temperature Regulation, Rhodes Greece, October, 2004",2004
2001,0122599,"Wiley, D.F., Bertram, M and Hamann, B.","), On a
Construction of a hierarchy of best linear spline approximations
using a finite element approach,
","IEEE Transactions on Visualization and
Computer Graphics 
",2004
2001,0122599,"Bonnell, K.S., Duchaineau, M.A., Schikore, D.R., Hamann, B.
and Joy, K.I.",Material interface reconstruction,IEEE Transactions on Visualization and Computer Graphics,2003
2001,0122599,"David S. Bindel and James W. Demmel and Mark J. Friedman and Willy J.F. Govaerts and Yuri A. Kuznetsov,","Bifurcation Analysis of Large Equilibrium Systems in Matlab,",Proceedings of ICCS 2005 Notes in Computer Science.,2005
2001,0122599,"Gao, N., J. Niu, and H. Zhang",Coupling CFD and Human Body Thermoregulation Model for the Assessment of Personalized Ventilation,HVAC&R Research,2006
2001,0122599,"Li Zhuang, J. D. Tygar and Rachna Dhamija",Injecting Heterogeneity through Protocol Randomization,International Journal of Network Security,2007
2001,0122599,"Boon Thau Loo, Ryan Huebsch, Joseph M. Hellerstein, Scott Shenker and Ion Stoica.  
",?Enhancing P2P File-Sharing with an Internet-Scale Query Processor.?," Proc. International Conference on Very Large Data Bases (VLDB), Toronto, September, 2004",2004
2001,0122599,"Marti Hearst, Jennifer English,Rashmi Sinha, Kirsten Swearingen, and Ping Yee",Finding the Flow in Web Site Search,"Communications of the ACM
http://bailando.sims.berkeley.edu/papers/cacm02.pdf

",2002
2001,0122599,"J. V. Clark, D. Garmire, M. Last, J. Demmel","""Practical Techniques for Measuring MEMS Properties","Nanotech 2004, The Technical Proceedings of the Nano Science and Technology Institute",2004
2001,0122599,"J. V. Clark, D. Garmire, M. Last, J. Demmel.
","""Practical Techniques for Measuring MEMS Properties.""","Nanotech 2004, The Technical Proceedings of the Nano Science and Technology Institute, Boston, MA",2004
2001,0122599,Mukund Seshadri and Dr.Randy Katz,Dynamics of Simultaneous Overlay Network Routing,UCB Technical Report,2003
2001,0122599,"Shah, N., St. Clair, D.A., Dodsworth, C., Hamann, B. and Joy, K.I.",GeneBox: visualizing gene expression data resulting from microarray experiments,"Nuckolls, G., ed., Proceedings of the 2002 UC Davis Student Workshop on Computing, TR CSE-2002-28.",2002
2001,0122599,"Jankun-Kelly, T.J., Kreylos, O., Shalf, J.M., Ma, K.-L., Hamann, B., Joy, K.I. and Bethel E.W.",Deploying web-based visual exploration tools on the grid,IEEE Computer Graphics and Applications,2003
2001,0122599,"F. Yu, R. K. Sinha, D. Wang, G. Li, J. Strand, R. Doverspike,
C. Kalmanek, and B. Cortez","""Improving Restoration Success in Mesh Optical Networks""",Journal of Optical Networks,2003
2001,0122599,"Huizenga, C., S. Abbaszadeh, L. Zagreus and E. Arens",Air Quality and Thermal Comfort in Office Buildings. Results of a Large Indoor Environmental Quality Survey,Healthy Buildings 2006,2006
2001,0122599,"Chen, M., Glaser, S.D., and Oberheim, T","A MEMS-based Vertical Seismic Array, Proceedings","SPIE Symposium on Smart Structures & Materials/ NDE 2005, San Diego, California, March 8-10, 2005",2005
2001,0122599,"Yojiro Ikegawa, Y, Glaser, S.D. Karasaki, K, Ito,K., Aoki, H., Sawada, M., (2006)",Proposal for Ubiquitaous Monorting of Ground Environments asn its Wireless Communication Test,"Proceedings, 35th Symposium on Rock Mechanics, Kyoto Jan 12-12, 2006",2006
2001,0122599,"Bremer, P.-T., Edelsbrunner, H., Hamann, B. and Pascucci, 

","A topological hierarchy for functions on triangulated surfaces,
in: Turk, G., van Wijk, J.J. and Moorhead, R.J., eds.","IEEE Transactions on Visualization and Computer Graphics ,
special issue",2004
2001,0122599,C. S. Smith and P.K. Wright,"""The Manufacturing Advisory Service,""",International Journal of Computer Integrated Manufacturing,2003
2001,0122599,"Abbaszadeh, S., L. Zagreus, D. Lehrer and C. Huizenga",Occupant Satisfaction with Indoor Environmental Quality in Green Buildings. Proceedings,Healthy Buildings 2006,2006
2001,0122599,"Linsen, L., Gray, J.T., Pascucci, V., Duchaineau, M.A.,
Hamann, B. and Joy, K.I. 
","Hierarchical large-scale volume representation with
third-root-of-two-subdivision and trivariate B-spline wavelets

","Geometric Modeling for Scientific Visualization,
Springer-Verlag, Heidelberg, Germany
",2004
2001,0122599,Sirish Chandrasekaran and Michael J. Franklin,"Remembrance of Streams Past: Overload-Sensitive Management of Archived Streams?,","Proc. International Conference on Very Large Data Bases (VLDB), Toronto, September, 2004",2004
2001,0122599,Yitao Duan and John F. Canny,Brief Announcement: Practical Private Computation of Vector Addition-Based Functions, PODC 2007,2007
2001,0122599,"Jorjeta G. Jetcheva, Yih-Chun Hu, Santashil
PalChaudhuri, Amit Kumar Saha, and David B. Johnson",Design and Evaluation of a Metropolitan Area Multitier Wireless Ad Hoc Network Architecture,"5th IEEE Workshop on Mobile Computing Systems &
Applications,IEEE, Monterey, CA,",2003
2001,0122599,"Wiley, D.F., Childs, H.R., Hamann, B., Joy, K.I. and Max, N.L.",Using quadratic simplicial elements for hierarchical approximation and visualization,"Erbacher, R.F., Chen, P.C., Groehn, M.T., Roberts, J.C. and Wittenbrink, C.M., eds., Visualization and Data Analysis 2002, Proc. SPIE  - The International Society for Optical Engineering, Bellingham, Washington",2002
2001,0122599,"Joe Polastre, Robert Szewcyk, Alan Mainwaring, and David Culler",Lessons from a Sensor Network Expedition,1st European Workshop on Wireless Sensor Networks,2004
2001,0122599,"Gal Eschet
","Protecting Privacy in the Web of Radio Frequency Identification, 45 Jurimetrics",FIPs and PETs for RFID:,2005
2001,0122599,"Yih-Chun Hu and David B. Johnson.
",Exploiting MAC Layer Information in Higher Layer Protocols in Multihop Wireless Ad Hoc Networks,"24th International Conference on Distributed Computing Systems 
IEEE, Tokyo, Japan, March 2004.

",2004
2001,0122599,"Yih-Chun Hu, Adrian Perrig, and David B.
Johnson","Rushing Attacks and Defense in Wireless Ad Hoc Network Routing
Protocols",2003 ACM Workshop on Wireless Security (WiSe 2003,2003
2001,0122599,"Brager, G",Mixed Mode Cooling, ASHRAE Journal,2006
2001,0122599,Joseph M. Hellerstein,Toward Network Data Independence,SIGMOD Record 32,2003
2001,0122599,"Alec Woo, Kamin Whitehouse, Fred Jiang, Joseph Polastre, David Culler.","""The Shadowing Phenomenon: implications of receiving during a collision.""",Technical Report UCB,2004
2001,0122599,"Y. Diao, Mehmet Altinel, M. J.  Franklin, Hao Zhang, Petter M. Fischer.","Path Sharing and Predicate Evaluation for High Performance XML Filtering""",ACM Transactions on Database Systems,2003
2001,0122599,"Michael J. Franklin, Shawn R. Jeffery, Sailesh Krishnamurthy, Frederick Reiss, Shariq Rizvi, Eugene Wu, Owen Cooper, Anil Edakkunni, Wei Hong,",2nd Biennial Conference on Innovative Data Systems Research,"(CIDR), Asilomar, CA, Jan 2005. pp.",2005
2001,0122599,"Ryan Huebsch, Brent N. Chun, Joseph M. Hellerstein, Boon Thau Loo, Petros Maniatis, Timothy Roscoe, Scott Shenker, Ion Stoica, Aydan R. Yumerefendi",The Architecture of PIER: an Internet-Scale Query Processor.,"2nd Biennial Conference on Innovative Data Systems Research (CIDR), Asilomar, CA, Jan 2005.",2005
2001,0122599,"Kil, Y.J., Renzulli, P.A., Kreylos, O., Hamann, B.,
Monno, G. and Staadt, O.G. 
","3D warp brush:
Interactive free-form modeling on the responsive workbench,
poster presentation, in: Froehlich, B., Julier, S.
and Takemura, H., eds., Proceedings of IEEE Virtual Reality 2005
","IEEE Computer Society Press, Los Alamitos, California",2005
2001,0122599,"Nuber, C., Bruckschen, R., Hamann, B. and Joy, K.I.",Interactive visualization of very large mediacal datasets using point-based rendering,"Galloway, R.L., ed., Medical Imaging 2003 - Visualization, Image-guided Procedures, and Display (MI01), Proc. SPIE - The International Society for Optical Engineering, Bellingham, Washington",2003
2001,0122599,"H. Choo, D. Garmire, J. Demmel, and R. S. Muller","Simple Fabrication Process for Self-Aligned, High-Performance Microscanners; Demonstrated Use to Generate a Two-Dimensional Ablation Pattern",Journal of Microelectromechanical Systems,2007
2001,0122599,"H. Choo, R. Kant, D. Garmire, J. Demmel, and R. S. Muller","Fast, MEMS-Based, Phase-Shifting Interferometer",Solid-State Sensor and Actuator Workshop,2006
2001,0122599,"Kreylos, O., Tesdall, A.M., Hamann, B., Hunter, J.K. and Joy, K.I.",Interactive visualization and steering of CFD simulations,"Data Visualization 2002 (Proceedings of VisSym 2002)Association for Computing Machinery, New York, New York",2002
2001,0122599,"Arsalan Tavakoli, Prabal Dutta, Jaein Jeong, Sukun Kim, Jorge Ortiz, David Culler, Phillip Levis, Scott Shenker","A modular sensornet architecture: past, present, and future directions",April 2007 ACM SIGBED Review,2007
2001,0122599,"D. Bindel, E. Quevy, T. Koyama, J. Demmel, S. Govindjee, and R. Howe,  FL, pp.133-136","""Anchor Loss Simulations in Resonators""","Proceedings of MEMS 2005, Jan. 2005, Miami,FL",2005
2001,0122615,"G.V. Dunne and C. Schubert,",Pair creation in inhomogeneous fields from worldline instantons,AIP Conf. Proc.,2006
2001,0122615,G.V. Dunne and C. Schubert,Worldline instantons and pair production in inhomogeneous fields,Physical Review D,2005
2001,0122615,Gerald Dunne and Christian Schubert,Worldline instantons and pair production in inhomogeneous fields,Phys.Rev. D72 (2005) 105004,2005
2001,0122615,G.V. Dunne and Q-h. Wang,Multidimensional Worldline Instantons,Physical Review D,2006
2001,0122615,"G.V. Dunne, H. Gies, C. Schubert and Q.h. Wang",Worldline instantons. II: The fluctuation prefactor,Physical Review D,2006
2001,0122615,"G.V. Dunne, A. Huet, D. Rivera and C. Schubert",Closed-form weak-field expansion of two-loop Euler-Heisenberg Lagrangians,Journal of High Energy Physics (JHEP),2006
2001,0122885,"Tyler, S. C., A. L. Rice, and H. O. Ajie.",Stable isotope ratios in atmospheric CH4: Implications for seasonal sources and sinks.,"Journal of Geophysical Research, Atmospheres",2007
2001,0122885,"Bousquet, P., P. Ciais, J. B. Miller, E. J. Dlugokencky, D. A. Hauglustaine, C. Prigent, G. Van der Werf, P. Peylin, E. Brunke, C. Carouge, R. L. Langenfelds, J. Lathiere, F. Papa, M. Ramonet, M. Schmidt, L. P. Steele, and S. C. Tyler.",Wetland dominance to the recent variability of methane sources.,Nature,2006
2001,0122934,"Martincic, C.J. & Carlson, Br. David, O.S.B.",The NSF CSEMS Scholarship Grant Program: Our Experiences with the Proposal Process and Program Execution.,Journal of Computing Sciences in Colleges,2003
2001,0122964,"Harnish, B.; Robinson, J. T.; Pei, Z.; Ramström, O.; Yan, M.",UV-Cross-Linked Poly(4-vinylpyridine) Thin Films as Reversibly Responsive Surfaces,Chem. Mater.,2005
2001,0122964,"Pei, Z.; Yu, H.; Theurer, M.; Walden, A.; Nilsson, P.; Yan, M.; Ramstrom, O.",Photogenerated carbohydrate microarrays,ChemBioChem,2007
2001,0122964,"Pei, Y.; Yu, H.; Pei, Z.; Theurer, M.; Yan, M.; Ramstrom, O.",Photoligated carbohydrate surfaces for lectin analysis,Anal. Chem.,2007
2001,0123022,"Leemis, L., McQueston (Taber), J.",Univariate Distribution Relationships,The American Statistician,2008
2001,0123022,"M. Duggan, J. Drew, L. Leemis",A Test of Randomness Based on the Distance Between Consecutive Random Number Pairs,Proceedings of the 2005 Winter Simulation Conference,2005
2001,0123022,"L. Leemis, M. Duggan, J. Drew, J. Mallozzi, K. Connell","Algorithms to Calculate the Distribution of the Longest Path Length
of a Stochastic Activity Network with Continuous Activity Durations",Networks,2006
2001,0123022,"S. Schneider, C. Antonopoulos, and D. Nikolopoulos",Factory: An Object-Oriented Parallel Programming Substrate for Deep Multiprocessors,Proceedings of the 2005 International Conference on High Performance Computing and Communications,2005
2001,0123022,"M. Revelle, T. Broadbent, and D. Coppit,",Understanding Concerns in Software: Insights Gained from Two Case Studies,Proceedings of 13th IEEE International Workshop on Program Comprehension,2005
2001,0123032,Kevin Coogan and Isaac Green,"Acquisition of View-Based 3-D Object Models Using Supervised, Unstructured Data",Proceedings of the Fifth International Conference on 3-D Digital Imaging and Modeling (3DIM'05),2005
2001,0123032,Henson D; Sarvate D G,A family of group divisible designs of block size four and three groups with $\lambda\sb 1=2$ and $\lambda\sb 2=1$ using MOLS,Ars Combin,2006
2001,0123032,"Benes, N; Kasman, A; Young, K",On decompositions of the KdV 2-soliton,JOURNAL OF NONLINEAR SCIENCE,2006
2001,0123032,Henson D; Sarvate D G; Hurd S P,Group divisible designs with three groups and block size four,Discrete Math,2007
2001,0123099,"J.M. Tsui, C. Thompson, J.M. Roth",Optical phased array power penalty analysis,Opt. Express,2007
2001,0123099,P. Sharma and K. Chandra,Prediction of state transitions in Rayleigh fading channels,IEEE Trans Veh. Tech,2007
2001,0123099,"M. Denis, C. Thompson and K. Chandra",Characterization of trabecular bone structure through acoustic scattering,J. Acoustical Soc. Am.,2007
2001,0123099,"M. Denis, C. Thompson, and K. Chandra",Classification of trabecular bone tissue through acoustic scattering,J. Acoustical Soc. Am.,2007
2001,0123099,"M. Raspopovic, C. Thompson",Finite population model for performance evaluation between narrowband and wideband users in the shared spectrum,Proc IEEE DYSPAN,2007
2001,0123099,"K. Kotsidou, C. Thompson",Digital reconstruction of sound using array of microspeakers,J. Acoustical Soc. Am.,2007
2001,0123099,"K. Kotsidou, C. Thompson",Physical models of transducer coupling in dense arrays,J. Acoustical Soc. Am.,2007
2001,0123099,"S. Salahuddin, C. Thompson, and K. Chandra",A New Nonstationary Gaussian Noise Model for Indoor Wireless Channels,Proc IEEE MILCOM 2006,2006
2001,0123099,S. Keshavamurthy and K. Chandra,Multiplexing analysis for spectrum sharing,Proc IEEE MILCOM 2006,2006
2001,0123099,"M. Denis, C. Thompson, and K. Chandra",Models for Acoustic scattering in high contrast media,J. Acoustical Soc. Am.,2006
2001,0123099,"M. Raspopovic, C. Thompson",Ultra-Wide band pulse reflection: Exact image theory,Proc. IEEE Softcom 2005,2005
